Year,Car,Sale Type,Fuel Type,Transmission,Unit Price (USD),Units Sold,Revenue (USD),Budget
05-12-2023,Car1,Pre Book,Petrol,Manual,49205.04,1,49205.04,35919.6792
06-12-2023,Car1,Pre Book,Diesel,Automatic,78810.2,4,315240.8,48074.222
06-12-2023,Car2,Pre Book,Electric,Manual,31381.73,2,62763.46,21653.3937
06-12-2023,Car3,Pre Book,Electric,Manual,46674.59,1,46674.59,28004.754
06-12-2023,Car1,Third Party,Petrol,Automatic,56626.39,3,169879.17,36807.1535
06-12-2023,Car3,Direct Sale,Petrol,Manual,61163.14,1,61163.14,39756.041
06-12-2023,Car3,Direct Sale,Petrol,Automatic,17329.62,2,34659.24,12997.215
06-12-2023,Car2,Pre Book,Petrol,Automatic,61502.37,1,61502.37,44896.7301
06-12-2023,Car3,Pre Book,Petrol,Manual,78498.3,5,392491.5,54163.827
07-12-2023,Car1,Third Party,Electric,Manual,15011.83,3,45035.49,10958.6359
07-12-2023,Car3,Pre Book,Electric,Automatic,46557.02,2,93114.04,27934.212
07-12-2023,Car1,Pre Book,Petrol,Manual,38772.27,2,77544.54,23651.0847
07-12-2023,Car1,Direct Sale,Petrol,Manual,55572.94,4,222291.76,41123.9756
07-12-2023,Car3,Direct Sale,Petrol,Manual,32919.66,2,65839.32,21726.9756
08-12-2023,Car2,Direct Sale,Diesel,Manual,68827.75,3,206483.25,47491.1475
08-12-2023,Car2,Direct Sale,Diesel,Automatic,88384.25,4,353537,54798.235
08-12-2023,Car3,Third Party,Diesel,Manual,15747.82,1,15747.82,11495.9086
08-12-2023,Car1,Third Party,Electric,Automatic,29645.5,4,118582,19862.485
08-12-2023,Car3,Third Party,Electric,Manual,33315.34,1,33315.34,24653.3516
08-12-2023,Car3,Direct Sale,Petrol,Manual,77875.34,1,77875.34,49840.2176
09-12-2023,Car2,Direct Sale,Diesel,Automatic,66598.8,4,266395.2,40625.268
09-12-2023,Car1,Direct Sale,Diesel,Manual,48986.76,1,48986.76,30861.6588
09-12-2023,Car3,Pre Book,Electric,Automatic,15487.13,2,30974.26,10221.5058
09-12-2023,Car2,Direct Sale,Electric,Manual,67959.17,1,67959.17,50969.3775
09-12-2023,Car2,Third Party,Electric,Automatic,40755.76,2,81511.52,30159.2624
09-12-2023,Car3,Third Party,Petrol,Manual,67010.02,2,134020.04,43556.513
09-12-2023,Car3,Direct Sale,Petrol,Manual,75329.73,4,301318.92,54237.4056
09-12-2023,Car3,Third Party,Petrol,Automatic,19196.69,3,57590.07,13821.6168
09-12-2023,Car3,Third Party,Petrol,Manual,57713.39,5,288566.95,39245.1052
09-12-2023,Car3,Third Party,Petrol,Manual,26728.02,5,133640.1,16838.6526
09-12-2023,Car3,Third Party,Petrol,Automatic,50926.78,5,254633.9,31574.6036
10-12-2023,Car1,Pre Book,Diesel,Automatic,15755.52,5,78777.6,9925.9776
10-12-2023,Car3,Direct Sale,Diesel,Manual,24529.22,3,73587.66,15698.7008
10-12-2023,Car1,Third Party,Electric,Manual,72162.83,4,288651.32,51235.6093
10-12-2023,Car1,Direct Sale,Petrol,Automatic,26581.12,1,26581.12,18340.9728
10-12-2023,Car2,Pre Book,Petrol,Automatic,87741.85,1,87741.85,65806.3875
10-12-2023,Car1,Direct Sale,Petrol,Manual,61086.08,2,122172.16,39095.0912
11-12-2023,Car1,Pre Book,Electric,Manual,37098.67,4,148394.68,27082.0291
11-12-2023,Car2,Pre Book,Electric,Automatic,20030.07,1,20030.07,13820.7483
11-12-2023,Car3,Direct Sale,Petrol,Automatic,87825.39,1,87825.39,59721.2652
11-12-2023,Car1,Third Party,Petrol,Automatic,70398.95,4,281595.8,52095.223
12-12-2023,Car2,Direct Sale,Diesel,Automatic,55064.24,3,165192.72,40747.5376
12-12-2023,Car3,Direct Sale,Diesel,Automatic,80979.04,2,161958.08,53446.1664
12-12-2023,Car3,Pre Book,Diesel,Automatic,40133.24,5,200666.2,29297.2652
12-12-2023,Car1,Pre Book,Electric,Automatic,27120.72,1,27120.72,18170.8824
12-12-2023,Car3,Pre Book,Petrol,Manual,69676.01,1,69676.01,48773.207
12-12-2023,Car3,Third Party,Petrol,Manual,39109.69,5,195548.45,24639.1047
12-12-2023,Car1,Pre Book,Petrol,Automatic,31142.45,4,124569.8,21799.715
12-12-2023,Car2,Pre Book,Petrol,Automatic,26399.44,3,79198.32,18743.6024
12-12-2023,Car2,Third Party,Petrol,Manual,27733.27,1,27733.27,19967.9544
13-12-2023,Car1,Third Party,Diesel,Automatic,48147.31,2,96294.62,34184.5901
13-12-2023,Car1,Third Party,Diesel,Manual,54593.19,4,218372.76,39307.0968
13-12-2023,Car1,Pre Book,Electric,Automatic,22744.41,3,68233.23,16603.4193
13-12-2023,Car3,Direct Sale,Electric,Manual,61694.53,3,185083.59,41335.3351
13-12-2023,Car2,Direct Sale,Petrol,Manual,79734.82,1,79734.82,59801.115
13-12-2023,Car1,Third Party,Petrol,Automatic,82118.3,3,246354.9,54198.078
14-12-2023,Car3,Third Party,Diesel,Manual,78162.45,3,234487.35,48460.719
14-12-2023,Car2,Pre Book,Diesel,Manual,52618.4,1,52618.4,38937.616
14-12-2023,Car2,Direct Sale,Diesel,Automatic,89467.76,1,89467.76,65311.4648
14-12-2023,Car2,Pre Book,Electric,Automatic,52096.35,2,104192.7,33862.6275
14-12-2023,Car1,Direct Sale,Electric,Manual,71724.88,4,286899.52,53793.66
14-12-2023,Car3,Direct Sale,Electric,Manual,84238.2,3,252714.6,56439.594
14-12-2023,Car1,Third Party,Petrol,Automatic,29310.71,5,146553.55,20810.6041
14-12-2023,Car2,Direct Sale,Petrol,Automatic,80280.81,3,240842.43,48168.486
15-12-2023,Car1,Direct Sale,Diesel,Manual,59841.37,1,59841.37,41290.5453
15-12-2023,Car1,Direct Sale,Electric,Automatic,29638.1,3,88914.3,17782.86
15-12-2023,Car2,Pre Book,Petrol,Manual,42043.87,5,210219.35,25226.322
16-12-2023,Car1,Third Party,Diesel,Manual,35549.3,4,142197.2,23462.538
16-12-2023,Car2,Third Party,Electric,Manual,37260.02,4,149040.08,24964.2134
16-12-2023,Car2,Pre Book,Petrol,Automatic,73833.12,5,369165.6,48729.8592
16-12-2023,Car1,Pre Book,Petrol,Automatic,89806.12,2,179612.24,64660.4064
17-12-2023,Car1,Third Party,Diesel,Automatic,21748.92,1,21748.92,14571.7764
17-12-2023,Car1,Direct Sale,Electric,Automatic,17553.34,1,17553.34,10707.5374
17-12-2023,Car2,Direct Sale,Petrol,Automatic,74806.34,3,224419.02,47876.0576
17-12-2023,Car1,Third Party,Petrol,Automatic,51633.06,3,154899.18,34594.1502
18-12-2023,Car1,Direct Sale,Diesel,Manual,32827.41,4,131309.64,22979.187
18-12-2023,Car1,Direct Sale,Electric,Manual,38036.25,2,76072.5,25864.65
18-12-2023,Car1,Direct Sale,Electric,Automatic,89018.53,3,267055.59,64983.5269
18-12-2023,Car1,Pre Book,Electric,Automatic,63793.87,1,63793.87,40828.0768
18-12-2023,Car2,Pre Book,Petrol,Manual,57171.19,4,228684.76,40019.833
18-12-2023,Car3,Pre Book,Petrol,Automatic,61955.8,5,309779,43988.618
19-12-2023,Car2,Pre Book,Diesel,Automatic,18936.91,2,37873.82,13066.4679
19-12-2023,Car1,Direct Sale,Diesel,Manual,37903.61,1,37903.61,23879.2743
19-12-2023,Car2,Direct Sale,Diesel,Manual,15944.45,5,79722.25,10045.0035
19-12-2023,Car3,Pre Book,Diesel,Manual,31294.31,3,93882.93,19715.4153
19-12-2023,Car3,Pre Book,Electric,Automatic,33079.9,3,99239.7,24148.327
19-12-2023,Car3,Pre Book,Petrol,Automatic,65781.15,1,65781.15,39468.69
19-12-2023,Car3,Direct Sale,Petrol,Manual,41766.65,4,167066.6,25477.6565
19-12-2023,Car3,Direct Sale,Petrol,Automatic,83913.9,2,167827.8,55383.174
19-12-2023,Car3,Third Party,Petrol,Manual,43472.32,5,217361.6,29126.4544
19-12-2023,Car1,Direct Sale,Petrol,Automatic,49578.67,4,198314.68,36688.2158
20-12-2023,Car2,Pre Book,Diesel,Manual,42321.81,4,169287.24,26239.5222
20-12-2023,Car1,Direct Sale,Diesel,Manual,49469.03,5,247345.15,34133.6307
20-12-2023,Car1,Direct Sale,Electric,Automatic,68154.11,2,136308.22,48389.4181
20-12-2023,Car1,Pre Book,Petrol,Manual,47352.41,4,189409.64,31252.5906
20-12-2023,Car3,Third Party,Petrol,Automatic,45580.52,2,91161.04,29171.5328
21-12-2023,Car1,Pre Book,Diesel,Manual,59695.62,4,238782.48,43577.8026
21-12-2023,Car1,Pre Book,Electric,Automatic,48974.86,5,244874.3,35751.6478
21-12-2023,Car2,Direct Sale,Electric,Automatic,15585.5,1,15585.5,11689.125
21-12-2023,Car2,Pre Book,Electric,Automatic,86093.78,3,258281.34,51656.268
21-12-2023,Car1,Pre Book,Petrol,Manual,21107.08,2,42214.16,15197.0976
21-12-2023,Car1,Third Party,Petrol,Manual,60868.24,3,182604.72,36520.944
21-12-2023,Car3,Direct Sale,Petrol,Automatic,16976.05,1,16976.05,12222.756
21-12-2023,Car1,Third Party,Petrol,Automatic,55951.84,4,223807.36,41963.88
21-12-2023,Car2,Direct Sale,Petrol,Manual,68001.28,3,204003.84,42840.8064
21-12-2023,Car3,Third Party,Petrol,Manual,24774.63,3,74323.89,15855.7632
21-12-2023,Car3,Third Party,Petrol,Automatic,63693.2,1,63693.2,40763.648
21-12-2023,Car2,Direct Sale,Petrol,Automatic,38642.9,3,115928.7,27436.459
22-12-2023,Car3,Direct Sale,Diesel,Manual,56072.3,3,168216.9,40932.779
22-12-2023,Car1,Direct Sale,Electric,Manual,81586.36,3,244759.08,61189.77
22-12-2023,Car3,Direct Sale,Electric,Automatic,74925.78,3,224777.34,54695.8194
22-12-2023,Car1,Direct Sale,Electric,Automatic,57855.85,5,289279.25,35870.627
22-12-2023,Car2,Direct Sale,Electric,Manual,63519.63,5,317598.15,39382.1706
22-12-2023,Car2,Pre Book,Electric,Automatic,81685.87,2,163371.74,50645.2394
22-12-2023,Car1,Third Party,Petrol,Manual,84235.79,3,252707.37,50541.474
22-12-2023,Car3,Pre Book,Petrol,Automatic,64643.83,3,193931.49,42664.9278
22-12-2023,Car3,Pre Book,Petrol,Automatic,76891.12,5,384455.6,56130.5176
22-12-2023,Car1,Third Party,Petrol,Automatic,57122.44,5,285612.2,34844.6884
22-12-2023,Car1,Third Party,Petrol,Manual,54506.23,4,218024.92,33793.8626
23-12-2023,Car1,Direct Sale,Diesel,Manual,28280.32,2,56560.64,16968.192
23-12-2023,Car1,Direct Sale,Electric,Manual,72386.49,1,72386.49,54289.8675
23-12-2023,Car1,Pre Book,Electric,Manual,46671.91,5,233359.55,29870.0224
23-12-2023,Car2,Direct Sale,Electric,Automatic,43618.19,5,218090.95,29660.3692
23-12-2023,Car2,Pre Book,Electric,Automatic,70624.57,3,211873.71,52262.1818
23-12-2023,Car2,Pre Book,Electric,Automatic,34173.15,2,68346.3,22896.0105
23-12-2023,Car1,Pre Book,Electric,Automatic,53213.5,4,212854,35120.91
23-12-2023,Car1,Direct Sale,Petrol,Automatic,66360.28,2,132720.56,41806.9764
23-12-2023,Car2,Direct Sale,Petrol,Manual,28246.03,2,56492.06,20902.0622
23-12-2023,Car3,Pre Book,Petrol,Manual,85185.07,4,340740.28,57073.9969
23-12-2023,Car1,Third Party,Petrol,Manual,31311.33,5,156556.65,20978.5911
24-12-2023,Car2,Direct Sale,Diesel,Automatic,23321.72,2,46643.44,17024.8556
24-12-2023,Car2,Direct Sale,Diesel,Automatic,61744.31,4,246977.24,44455.9032
24-12-2023,Car2,Pre Book,Electric,Automatic,24337.89,1,24337.89,17523.2808
24-12-2023,Car3,Third Party,Electric,Manual,26913.95,3,80741.85,18570.6255
24-12-2023,Car2,Pre Book,Electric,Manual,75234.31,1,75234.31,50406.9877
24-12-2023,Car1,Third Party,Electric,Manual,15106.37,5,75531.85,10725.5227
24-12-2023,Car1,Third Party,Petrol,Manual,33578.32,1,33578.32,22161.6912
24-12-2023,Car3,Pre Book,Petrol,Manual,63575.2,3,190725.6,40052.376
25-12-2023,Car2,Third Party,Diesel,Automatic,69182.51,2,138365.02,44276.8064
25-12-2023,Car1,Direct Sale,Diesel,Manual,63627.98,2,127255.96,43267.0264
25-12-2023,Car2,Pre Book,Diesel,Automatic,40386.04,4,161544.16,27058.6468
25-12-2023,Car1,Third Party,Diesel,Automatic,25892.47,3,77677.41,16830.1055
26-12-2023,Car3,Third Party,Diesel,Manual,60414.7,1,60414.7,39269.555
26-12-2023,Car1,Pre Book,Petrol,Manual,15325.81,5,76629.05,9655.2603
26-12-2023,Car2,Direct Sale,Petrol,Manual,28698.87,3,86096.61,18654.2655
26-12-2023,Car2,Direct Sale,Petrol,Automatic,59694.51,5,298472.55,41189.2119
26-12-2023,Car2,Direct Sale,Petrol,Automatic,17119.85,1,17119.85,11299.101
26-12-2023,Car2,Third Party,Petrol,Automatic,70026.63,1,70026.63,47618.1084
26-12-2023,Car1,Direct Sale,Petrol,Automatic,56471.02,1,56471.02,40094.4242
27-12-2023,Car2,Direct Sale,Diesel,Manual,59559.11,4,238236.44,39309.0126
27-12-2023,Car2,Direct Sale,Diesel,Automatic,68829.17,3,206487.51,48180.419
27-12-2023,Car1,Direct Sale,Diesel,Automatic,75930.19,5,379650.95,45558.114
27-12-2023,Car1,Direct Sale,Diesel,Automatic,64260.56,5,321302.8,41126.7584
27-12-2023,Car2,Pre Book,Electric,Automatic,75446.47,2,150892.94,45267.882
27-12-2023,Car3,Pre Book,Electric,Manual,57537.34,1,57537.34,39125.3912
27-12-2023,Car2,Third Party,Petrol,Manual,64022.66,4,256090.64,47376.7684
27-12-2023,Car3,Pre Book,Petrol,Automatic,25159.4,3,75478.2,17359.986
27-12-2023,Car3,Third Party,Petrol,Manual,21095.93,5,105479.65,14134.2731
28-12-2023,Car2,Pre Book,Diesel,Manual,47844.81,1,47844.81,35405.1594
28-12-2023,Car1,Direct Sale,Petrol,Manual,39950.47,1,39950.47,25568.3008
28-12-2023,Car2,Pre Book,Petrol,Manual,82277.89,5,411389.45,59240.0808
28-12-2023,Car1,Third Party,Petrol,Manual,85331.48,3,255994.44,58025.4064
28-12-2023,Car2,Pre Book,Petrol,Manual,27005.56,5,135027.8,20254.17
28-12-2023,Car3,Third Party,Petrol,Manual,60450.76,5,302253.8,42315.532
01-01-2024,Car2,Direct Sale,Diesel,Manual,28832.51,2,57665.02,20759.4072
01-01-2024,Car3,Third Party,Diesel,Automatic,77025.74,2,154051.48,47755.9588
01-01-2024,Car1,Third Party,Diesel,Automatic,48681.6,2,97363.2,32616.672
01-01-2024,Car3,Third Party,Diesel,Manual,55929.85,5,279649.25,34676.507
01-01-2024,Car2,Direct Sale,Electric,Automatic,51370.43,4,205481.72,31335.9623
01-01-2024,Car1,Third Party,Petrol,Manual,70961.29,1,70961.29,45415.2256
02-01-2024,Car1,Third Party,Diesel,Automatic,81696.41,1,81696.41,58821.4152
02-01-2024,Car3,Direct Sale,Diesel,Automatic,42833.37,4,171333.48,29983.359
02-01-2024,Car1,Pre Book,Diesel,Manual,25099.42,1,25099.42,17569.594
02-01-2024,Car3,Third Party,Electric,Automatic,23778.11,1,23778.11,14504.6471
02-01-2024,Car1,Pre Book,Electric,Automatic,59190.07,3,177570.21,37289.7441
02-01-2024,Car3,Direct Sale,Petrol,Manual,21054.25,4,84217,13685.2625
02-01-2024,Car1,Third Party,Petrol,Manual,22474.59,3,67423.77,14383.7376
02-01-2024,Car3,Pre Book,Petrol,Automatic,87781.31,3,263343.93,58813.4777
03-01-2024,Car2,Third Party,Diesel,Manual,22654.63,4,90618.52,14498.9632
03-01-2024,Car1,Third Party,Diesel,Manual,55968.6,2,111937.2,38618.334
03-01-2024,Car2,Third Party,Electric,Automatic,36115.13,4,144460.52,26725.1962
03-01-2024,Car1,Third Party,Electric,Automatic,58770.92,4,235083.68,40551.9348
03-01-2024,Car1,Pre Book,Petrol,Manual,49633,5,248165,30276.13
03-01-2024,Car3,Pre Book,Petrol,Automatic,31608.9,4,126435.6,21177.963
04-01-2024,Car3,Pre Book,Diesel,Manual,49404.66,5,247023.3,37053.495
04-01-2024,Car2,Direct Sale,Diesel,Manual,43197.08,3,129591.24,28942.0436
04-01-2024,Car2,Third Party,Electric,Manual,81043.68,3,243131.04,53488.8288
04-01-2024,Car3,Third Party,Electric,Automatic,26327.62,5,131638.1,16323.1244
04-01-2024,Car1,Pre Book,Electric,Manual,30166.13,4,120664.52,18401.3393
04-01-2024,Car1,Pre Book,Electric,Automatic,31752.86,1,31752.86,19051.716
04-01-2024,Car2,Third Party,Electric,Automatic,68587.21,4,274348.84,50754.5354
04-01-2024,Car2,Pre Book,Petrol,Manual,50965.23,2,101930.46,35166.0087
04-01-2024,Car2,Pre Book,Petrol,Automatic,22662.24,5,113311.2,16770.0576
05-01-2024,Car3,Direct Sale,Diesel,Manual,79750.88,2,159501.76,48648.0368
05-01-2024,Car2,Pre Book,Diesel,Automatic,50365.23,4,201460.92,33241.0518
05-01-2024,Car3,Direct Sale,Electric,Manual,15024.76,2,30049.52,10216.8368
05-01-2024,Car2,Pre Book,Electric,Manual,66905.63,3,200716.89,42150.5469
05-01-2024,Car1,Direct Sale,Electric,Automatic,34076.18,3,102228.54,25216.3732
05-01-2024,Car3,Direct Sale,Petrol,Manual,27693.57,4,110774.28,17170.0134
05-01-2024,Car3,Direct Sale,Petrol,Manual,30171.06,1,30171.06,22326.5844
05-01-2024,Car2,Third Party,Petrol,Automatic,59591.44,2,119182.88,38138.5216
05-01-2024,Car1,Third Party,Petrol,Manual,69525.93,2,139051.86,45887.1138
06-01-2024,Car1,Direct Sale,Diesel,Manual,81284.03,5,406420.15,51208.9389
06-01-2024,Car2,Direct Sale,Electric,Manual,30650.07,5,153250.35,20842.0476
06-01-2024,Car3,Pre Book,Electric,Automatic,87205.27,1,87205.27,54067.2674
06-01-2024,Car1,Pre Book,Electric,Automatic,16355,3,49065,10794.3
06-01-2024,Car1,Pre Book,Petrol,Manual,81027.72,5,405138.6,50237.1864
06-01-2024,Car1,Direct Sale,Petrol,Manual,39500.86,3,118502.58,29230.6364
07-01-2024,Car1,Pre Book,Diesel,Automatic,71372.31,5,356861.55,52815.5094
07-01-2024,Car3,Pre Book,Diesel,Manual,55858.47,5,279292.35,39100.929
07-01-2024,Car1,Direct Sale,Electric,Automatic,37761.32,5,188806.6,22656.792
07-01-2024,Car3,Pre Book,Petrol,Automatic,48405.41,4,193621.64,30979.4624
07-01-2024,Car3,Pre Book,Petrol,Automatic,60983.07,3,182949.21,39029.1648
07-01-2024,Car1,Third Party,Petrol,Automatic,67013.54,2,134027.08,42888.6656
07-01-2024,Car2,Pre Book,Petrol,Automatic,84511.23,4,338044.92,61693.1979
08-01-2024,Car2,Third Party,Diesel,Manual,79981.13,1,79981.13,59985.8475
08-01-2024,Car1,Direct Sale,Diesel,Manual,59201.14,2,118402.28,35520.684
08-01-2024,Car2,Pre Book,Diesel,Automatic,84000.06,4,336000.24,50400.036
08-01-2024,Car3,Third Party,Diesel,Automatic,31946.45,5,159732.25,23001.444
08-01-2024,Car2,Direct Sale,Electric,Automatic,24601.2,4,98404.8,15990.78
08-01-2024,Car2,Third Party,Electric,Automatic,62572.31,3,187716.93,45052.0632
08-01-2024,Car2,Direct Sale,Petrol,Automatic,43227.8,5,216139,32420.85
08-01-2024,Car2,Direct Sale,Petrol,Manual,53568.15,1,53568.15,40176.1125
08-01-2024,Car3,Third Party,Petrol,Manual,82321.05,5,411605.25,51862.2615
08-01-2024,Car2,Third Party,Petrol,Manual,74254.15,5,371270.75,50492.822
08-01-2024,Car1,Direct Sale,Petrol,Manual,83215.39,1,83215.39,54090.0035
08-01-2024,Car2,Direct Sale,Petrol,Manual,52057.53,1,52057.53,32796.2439
09-01-2024,Car2,Pre Book,Diesel,Automatic,24333.06,4,97332.24,15329.8278
09-01-2024,Car3,Third Party,Electric,Manual,89454.35,2,178908.7,58145.3275
09-01-2024,Car1,Pre Book,Petrol,Manual,89256.54,1,89256.54,65157.2742
09-01-2024,Car3,Third Party,Petrol,Automatic,40621.2,2,81242.4,28841.052
09-01-2024,Car3,Third Party,Petrol,Automatic,69094.06,1,69094.06,51129.6044
09-01-2024,Car3,Pre Book,Petrol,Automatic,56613.16,1,56613.16,35666.2908
10-01-2024,Car3,Direct Sale,Electric,Manual,41137.15,3,123411.45,25093.6615
10-01-2024,Car3,Direct Sale,Petrol,Manual,82834.78,4,331339.12,55499.3026
10-01-2024,Car1,Direct Sale,Petrol,Automatic,54224.05,4,216896.2,37956.835
10-01-2024,Car3,Pre Book,Petrol,Automatic,42602.91,5,213014.55,28117.9206
10-01-2024,Car2,Direct Sale,Petrol,Automatic,74848.24,1,74848.24,53142.2504
11-01-2024,Car1,Pre Book,Diesel,Automatic,85021.24,5,425106.2,56114.0184
11-01-2024,Car3,Third Party,Diesel,Automatic,26452.26,2,52904.52,17723.0142
11-01-2024,Car3,Direct Sale,Electric,Manual,60727.16,1,60727.16,38258.1108
11-01-2024,Car2,Pre Book,Petrol,Automatic,36115.95,4,144463.8,26725.803
11-01-2024,Car1,Third Party,Petrol,Automatic,53324.76,5,266623.8,38393.8272
11-01-2024,Car1,Direct Sale,Petrol,Automatic,61342.77,5,306713.85,41099.6559
11-01-2024,Car1,Direct Sale,Petrol,Manual,45272.66,3,135817.98,29879.9556
11-01-2024,Car1,Third Party,Petrol,Manual,76948.03,5,384740.15,52324.6604
11-01-2024,Car2,Pre Book,Petrol,Manual,17468.53,2,34937.06,13101.3975
12-01-2024,Car2,Direct Sale,Diesel,Automatic,88533.67,1,88533.67,60202.8956
12-01-2024,Car1,Third Party,Petrol,Manual,27871.75,2,55743.5,17280.485
12-01-2024,Car2,Third Party,Petrol,Manual,86824.24,3,260472.72,61645.2104
12-01-2024,Car1,Direct Sale,Petrol,Automatic,43830.67,5,219153.35,32873.0025
12-01-2024,Car2,Third Party,Petrol,Manual,46817.79,3,140453.37,30899.7414
12-01-2024,Car2,Third Party,Petrol,Manual,59244.24,3,177732.72,35546.544
13-01-2024,Car3,Pre Book,Diesel,Automatic,61145.19,2,122290.38,40355.8254
13-01-2024,Car3,Third Party,Electric,Manual,89383.98,1,89383.98,65250.3054
13-01-2024,Car3,Third Party,Electric,Manual,53205.14,1,53205.14,33519.2382
13-01-2024,Car3,Third Party,Petrol,Manual,41050.88,5,205254.4,29967.1424
14-01-2024,Car1,Third Party,Electric,Manual,37227.57,2,74455.14,27176.1261
14-01-2024,Car1,Pre Book,Electric,Automatic,40083.46,2,80166.92,25653.4144
14-01-2024,Car1,Pre Book,Petrol,Manual,66418.26,5,332091.3,41179.3212
14-01-2024,Car3,Pre Book,Petrol,Manual,57594.04,2,115188.08,40315.828
15-01-2024,Car2,Pre Book,Diesel,Automatic,55385.7,3,166157.1,38216.133
15-01-2024,Car2,Third Party,Electric,Manual,41728.09,1,41728.09,29209.663
15-01-2024,Car1,Third Party,Petrol,Automatic,86040.24,5,430201.2,54205.3512
15-01-2024,Car1,Third Party,Petrol,Automatic,51589.01,3,154767.03,34564.6367
15-01-2024,Car2,Direct Sale,Petrol,Manual,74158.07,4,296632.28,46719.5841
15-01-2024,Car1,Direct Sale,Petrol,Manual,31733.62,1,31733.62,22213.534
16-01-2024,Car2,Pre Book,Diesel,Automatic,41896.76,1,41896.76,28070.8292
16-01-2024,Car3,Pre Book,Electric,Automatic,49380.38,2,98760.76,34566.266
16-01-2024,Car2,Direct Sale,Electric,Automatic,39432.61,4,157730.44,26025.5226
16-01-2024,Car2,Third Party,Petrol,Automatic,81828.8,5,409144,58916.736
17-01-2024,Car2,Direct Sale,Diesel,Automatic,61308.9,2,122617.8,42303.141
17-01-2024,Car2,Direct Sale,Diesel,Manual,44459.99,1,44459.99,26675.994
17-01-2024,Car3,Pre Book,Diesel,Automatic,34066.88,4,136267.52,20780.7968
17-01-2024,Car2,Direct Sale,Petrol,Manual,52590.81,3,157772.43,33658.1184
17-01-2024,Car3,Third Party,Petrol,Manual,33962.72,1,33962.72,23434.2768
17-01-2024,Car1,Pre Book,Petrol,Manual,42206.64,4,168826.56,25323.984
17-01-2024,Car1,Direct Sale,Petrol,Manual,25770.2,2,51540.4,19069.948
17-01-2024,Car1,Direct Sale,Petrol,Automatic,75601.11,2,151202.22,47628.6993
18-01-2024,Car2,Third Party,Diesel,Manual,76000.75,3,228002.25,48640.48
18-01-2024,Car2,Pre Book,Diesel,Manual,54902.6,5,274513,40627.924
18-01-2024,Car1,Third Party,Electric,Manual,86893.04,4,347572.16,59956.1976
18-01-2024,Car3,Pre Book,Electric,Manual,74248.62,5,371243.1,50489.0616
18-01-2024,Car2,Pre Book,Electric,Automatic,29400.73,4,117602.92,20286.5037
